XZQDM,CSMC,BZ,DKXH,TZLXDM,two,DLMC,EJ,XZQMC_12,XZQMC,XZQM,Shape_Area
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.24600000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.03990000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.34160000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.02290000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.35210000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.61980000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.34690000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.08230000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.41080000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.52400000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.16770000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.21160000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.23220000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.11940000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.04450000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00330000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.04000000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.25920000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.03020000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.61500000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.01880000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.27970000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.03970000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.12260000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.25860000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.19610000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.61550000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.03820000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.01890000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.04020000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.00330000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.15160000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.12730000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.42900000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.15350000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.01630000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.34650000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.77400000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.18600000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.46300000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.04080000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.52180000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00980000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.18750000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00460000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.82370000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.05730000000
320400,常州市,扬子江预留地块,089,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.22780000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,薛家镇,船坊村,0.13960000000
320400,常州市,扬子江预留地块,089,I,1,农用地,,新北区,新桥镇,茶庵村,0.02580000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.27310000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00990000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.28840000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.11070000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00190000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.29740000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.00060000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.26010000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.22680000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00160000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.00820000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.38670000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.10610000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.17830000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00280000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.12030000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00050000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.00840000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.07890000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.17610000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.02420000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.16250000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.00290000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.00310000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.01140000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.23070000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.10480000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.34180000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.34740000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,1.13620000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.00270000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.07000000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.14570000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.02350000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.14380000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.06710000000
320400,常州市,扬子江预留地块,090,I,1,农用地,耕地,新北区,薛家镇,船坊村,0.27270000000
320400,常州市,扬子江预留地块,090,I,1,农用地,,新北区,薛家镇,船坊村,0.13880000000
320400,常州市,,091,O,1,农用地,耕地,新北区,薛家镇,任葛村,0.00310000000
320400,常州市,,091,O,1,农用地,,新北区,薛家镇,新民村,0.06440000000
320400,常州市,,092,O,1,农用地,,新北区,薛家镇,新民村,0.00170000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.20560000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.45950000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.06060000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.65010000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,1.38630000000
320400,常州市,,093,O,1,未利用地,,新北区,新桥镇,马鞍桥村,0.12980000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.08590000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.69140000000
320400,常州市,,093,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.00330000000
320400,常州市,,093,O,1,未利用地,,新北区,新桥镇,马鞍桥村,0.02820000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.88540000000
320400,常州市,,093,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.00210000000
320400,常州市,,093,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.66410000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.05320000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.05290000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.15330000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,1.30420000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.04020000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.38980000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.27330000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.23100000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.24990000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.33020000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.33980000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.05310000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.01280000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.01650000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.14750000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.85720000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.02020000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.20530000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.01630000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.04640000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.02550000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.02570000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.22080000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.86100000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.49270000000
320400,常州市,,094,O,1,农用地,,新北区,新桥镇,马鞍桥村,0.76460000000
320400,常州市,,094,O,1,农用地,耕地,新北区,新桥镇,马鞍桥村,0.11320000000
